,index,id,time,R1,R2,R3,R4,R5,R6,R7,R8,Temp,Humidity,date,class,dt,Target,time1,Datetime,unix,predicted_values
7368,522795,55,9.189763,12.392,9.74565,9.89791,11.002,11.4653,17.1353,4.8004,5.19522,27.9997,65.7241,30/08/15,banana,0.58,1,9:11:23,30/08/15 9:11,1440925883,2
7369,523507,55,9.38902,12.426,9.89978,10.0296,11.148,11.651,17.1921,4.94779,5.3306,28.0359,65.4084,30/08/15,banana,0.58,1,9:23:20,30/08/15 9:23,1440926600,2
7370,521991,55,8.964766,12.3354,9.66536,9.83171,10.9251,11.1252,16.9957,4.53909,4.99992,28.1596,65.5002,30/08/15,banana,0.58,1,8:57:53,30/08/15 8:57,1440925073,2
7371,518962,55,8.11578,11.9181,8.30049,7.942,9.40124,10.4849,16.3354,4.42039,4.82197,28.2004,66.5504,30/08/15,banana,0.58,1,8:06:56,30/08/15 8:06,1440922016,2
7372,520105,55,8.43635,12.0414,8.62242,8.33483,9.91117,10.3748,16.5041,4.13319,4.78602,28.1841,65.356,30/08/15,banana,0.58,1,8:26:10,30/08/15 8:26,1440923170,2
7373,523530,55,9.395443,12.4251,9.89967,10.0301,11.1447,11.6545,17.1891,4.95039,5.3318,28.0216,65.4445,30/08/15,banana,0.58,1,9:23:43,30/08/15 9:23,1440926623,2
7374,523023,55,9.253586,12.4373,9.83864,9.99444,11.0969,11.5336,17.1892,4.85575,5.24605,27.9935,65.674,30/08/15,banana,0.58,1,9:15:12,30/08/15 9:15,1440926112,2
7375,518310,55,7.932099,12.0932,8.33865,8.50281,9.51937,10.3624,16.7706,4.40096,4.72577,28.1947,63.6473,30/08/15,banana,0.58,1,7:55:55,30/08/15 7:55,1440921355,2
7376,523967,55,9.517624,12.4231,9.90586,10.0559,11.1768,11.6825,17.1916,5.00406,5.41376,28.2046,64.5931,30/08/15,banana,0.58,1,9:31:03,30/08/15 9:31,1440927063,2
7377,521860,55,8.928132,12.302,9.59,9.75506,10.8505,11.0653,16.9975,4.48366,4.94642,28.1019,66.0468,30/08/15,banana,0.58,1,8:55:41,30/08/15 8:55,1440924941,2
7378,520238,55,8.473578,12.0973,8.72302,8.54656,10.021,10.3865,16.5989,4.13909,4.79586,28.1503,65.0684,30/08/15,banana,0.58,1,8:28:24,30/08/15 8:28,1440923304,2
7379,520610,55,8.577628,11.9869,8.65638,8.24001,9.84678,10.4092,16.5058,4.1197,4.78005,28.2976,65.7085,30/08/15,banana,0.58,1,8:34:39,30/08/15 8:34,1440923679,2
7380,518409,55,7.960433,12.2301,8.69856,8.8666,9.89064,10.5543,16.951,4.53433,4.81595,28.0006,64.1509,30/08/15,banana,0.58,1,7:57:37,30/08/15 7:57,1440921457,2
7381,519505,55,8.267662,12.0553,8.46888,8.58362,9.69284,10.3511,16.4249,4.1827,4.70314,28.6554,64.3959,30/08/15,banana,0.58,1,8:16:03,30/08/15 8:16,1440922563,2
7382,519708,55,8.324387,12.1712,8.56909,8.54729,9.81797,10.3897,16.6284,4.14643,4.72188,28.3567,64.3429,30/08/15,banana,0.58,1,8:19:27,30/08/15 8:19,1440922767,2
7383,518184,55,7.896843,12.1514,8.4094,8.57705,9.58832,10.3859,16.8467,4.39388,4.68285,28.065,63.8893,30/08/15,banana,0.58,1,7:53:48,30/08/15 7:53,1440921228,2
7384,518086,55,7.869422,12.1192,8.29151,8.4681,9.46543,10.3605,16.8088,4.36447,4.65222,28.0451,63.9577,30/08/15,banana,0.58,1,7:52:09,30/08/15 7:52,1440921129,2
7385,516848,55,7.522273,11.1031,6.31551,6.53731,7.3153,5.57476,14.3992,3.85209,4.19128,28.1248,65.6638,30/08/15,banana,0.58,1,7:31:20,30/08/15 7:31,1440919880,2
7386,517551,55,7.719686,11.8876,7.65568,7.81293,8.75295,10.2784,16.6107,4.2445,4.54518,28.1008,64.0827,30/08/15,banana,0.58,1,7:43:10,30/08/15 7:43,1440920590,2
7387,522057,55,8.983228,12.3563,9.67213,9.84289,10.9361,11.1741,17.0159,4.5695,5.02213,28.1065,65.8636,30/08/15,banana,0.58,1,8:58:59,30/08/15 8:58,1440925139,2
7388,523941,55,9.510353,12.425,9.92022,10.0546,11.1805,11.6831,17.2075,5.00057,5.40544,28.1548,64.9198,30/08/15,banana,0.58,1,9:30:37,30/08/15 9:30,1440927037,2
7389,519570,55,8.285829,12.1398,8.55165,8.56181,9.78969,10.3676,16.5974,4.16597,4.72243,28.2406,65.1094,30/08/15,banana,0.58,1,8:17:08,30/08/15 8:17,1440922628,2
7390,520234,55,8.472461,12.0941,8.72135,8.54002,10.0178,10.3857,16.5953,4.13823,4.79507,28.1456,65.0715,30/08/15,banana,0.58,1,8:28:20,30/08/15 8:28,1440923300,2
7391,521724,55,8.890072,12.3254,9.5536,9.73243,10.8208,11.0015,17.0122,4.41991,4.88474,28.037,65.7911,30/08/15,banana,0.58,1,8:53:24,30/08/15 8:53,1440924804,2
7392,517496,55,7.704297,11.8862,7.67253,7.82912,8.7732,10.271,16.6261,4.24373,4.54476,28.1146,64.0608,30/08/15,banana,0.58,1,7:42:15,30/08/15 7:42,1440920535,2
7393,521577,55,8.848898,12.3149,9.50619,9.67437,10.7597,10.949,16.996,4.38022,4.85675,27.9912,65.9688,30/08/15,banana,0.58,1,8:50:56,30/08/15 8:50,1440924656,2
7394,522192,55,9.020977,12.3391,9.71739,9.86976,10.9683,11.2278,17.0206,4.61059,5.06089,28.1781,65.2432,30/08/15,banana,0.58,1,9:01:15,30/08/15 9:01,1440925275,2
7395,519940,55,8.38925,12.0993,8.45491,8.36894,9.78093,10.3799,16.5072,4.14844,4.74832,28.2163,65.7657,30/08/15,banana,0.58,1,8:23:21,30/08/15 8:23,1440923001,2
7396,515596,55,7.171288,11.4936,6.77467,6.89866,7.6876,27.3468,15.2465,4.70455,5.04299,28.209,62.4127,30/08/15,banana,0.58,1,7:10:16,30/08/15 7:10,1440918616,2
7397,517744,55,7.773699,11.9008,7.65807,7.80728,8.74381,10.2855,16.5896,4.25021,4.54505,28.1256,64.0141,30/08/15,banana,0.58,1,7:46:25,30/08/15 7:46,1440920785,2
7398,523575,55,9.408044,12.4261,9.8831,10.0191,11.1329,11.6719,17.2114,4.96381,5.33374,27.9818,65.4967,30/08/15,banana,0.58,1,9:24:28,30/08/15 9:24,1440926668,2
7399,523556,55,9.402728,12.4273,9.88565,10.0201,11.1337,11.6701,17.2081,4.96263,5.33375,27.9903,65.4764,30/08/15,banana,0.58,1,9:24:09,30/08/15 9:24,1440926649,2
7400,518621,55,8.01977,12.2334,8.7177,8.88168,9.90732,10.5744,16.9695,4.54321,4.82462,27.9891,64.2604,30/08/15,banana,0.58,1,8:01:11,30/08/15 8:01,1440921671,2
7401,520146,55,8.447832,12.045,8.65059,8.36815,9.94313,10.3758,16.5198,4.13501,4.78773,28.1671,65.3229,30/08/15,banana,0.58,1,8:26:52,30/08/15 8:26,1440923212,2
7402,516119,55,7.317643,11.4496,6.76126,6.88988,7.67451,25.4787,15.2527,4.69248,5.0757,28.4079,61.8858,30/08/15,banana,0.58,1,7:19:03,30/08/15 7:19,1440919143,2
7403,518937,55,8.108789,11.9308,8.28849,7.95907,9.41519,10.4926,16.3657,4.43118,4.826,28.2029,67.3902,30/08/15,banana,0.58,1,8:06:31,30/08/15 8:06,1440921991,2
7404,519689,55,8.319087,12.1743,8.6387,8.71809,9.86991,10.3862,16.6466,4.14682,4.71933,28.3998,64.4023,30/08/15,banana,0.58,1,8:19:08,30/08/15 8:19,1440922748,2
7405,522862,55,9.208504,12.4062,9.77111,9.91941,11.0228,11.4887,17.1605,4.81981,5.20636,27.9702,65.9325,30/08/15,banana,0.58,1,9:12:30,30/08/15 9:12,1440925950,2
7406,515617,55,7.177169,11.5008,6.77517,6.89503,7.68788,27.198,15.246,4.69859,5.05166,28.2147,62.3703,30/08/15,banana,0.58,1,7:10:37,30/08/15 7:10,1440918637,2
7407,523045,55,9.259738,12.4287,9.8469,9.99769,11.105,11.5368,17.1875,4.85822,5.25061,28.0354,65.4652,30/08/15,banana,0.58,1,9:15:35,30/08/15 9:15,1440926135,2
7408,523272,55,9.323257,12.4661,9.91918,10.0492,11.1729,11.6014,17.209,4.9069,5.28891,28.0153,65.4875,30/08/15,banana,0.58,1,9:19:23,30/08/15 9:19,1440926363,2
7409,518490,55,7.983098,12.2305,8.70193,8.86889,9.89544,10.5644,16.9582,4.53773,4.82017,27.9674,64.245,30/08/15,banana,0.58,1,7:58:59,30/08/15 7:58,1440921539,2
7410,517590,55,7.730602,11.8904,7.65055,7.80886,8.7432,10.2821,16.6039,4.24437,4.54483,28.1048,64.0607,30/08/15,banana,0.58,1,7:43:50,30/08/15 7:43,1440920630,2
7411,517659,55,7.749908,11.8947,7.65064,7.80316,8.73805,10.2825,16.5962,4.24512,4.54452,28.1099,64.0366,30/08/15,banana,0.58,1,7:44:59,30/08/15 7:44,1440920699,2
7412,522947,55,9.232302,12.4074,9.80359,9.95028,11.0525,11.4946,17.1591,4.83258,5.22569,28.0541,65.4641,30/08/15,banana,0.58,1,9:13:56,30/08/15 9:13,1440926036,2
7413,516377,55,7.389856,11.3626,6.71915,6.84524,7.62719,24.6799,15.1832,4.67415,5.0746,28.4154,62.423,30/08/15,banana,0.58,1,7:23:23,30/08/15 7:23,1440919403,2
7414,517983,55,7.840611,12.0981,8.21354,8.38079,9.37671,10.3356,16.7836,4.33911,4.62426,28.0754,63.9727,30/08/15,banana,0.58,1,7:50:26,30/08/15 7:50,1440921026,2
7415,515345,55,7.101052,11.4928,6.76745,6.89086,7.68092,28.3025,15.2515,4.71794,5.03728,28.1555,62.6597,30/08/15,banana,0.58,1,7:06:03,30/08/15 7:06,1440918363,2
7416,522726,55,9.170464,12.378,9.74639,9.89266,10.9932,11.4461,17.1348,4.78605,5.18741,28.0056,65.8118,30/08/15,banana,0.58,1,9:10:13,30/08/15 9:10,1440925813,2
7417,520949,55,8.672511,11.9746,8.60219,8.4634,9.868,10.4159,16.3707,4.06359,4.76225,28.3952,65.1172,30/08/15,banana,0.58,1,8:40:21,30/08/15 8:40,1440924021,2
7418,517148,55,7.606272,11.3687,6.69637,6.91451,7.74173,4.45951,14.7584,3.90912,4.23992,28.0718,65.1237,30/08/15,banana,0.58,1,7:36:22,30/08/15 7:36,1440920182,2
7419,515248,55,7.07391,11.4943,6.76407,6.88069,7.67336,28.5646,15.2396,4.70785,5.04684,28.1733,62.6612,30/08/15,banana,0.58,1,7:04:26,30/08/15 7:04,1440918266,2
7420,520667,55,8.593579,12.0414,8.85477,8.54791,10.104,10.4344,16.6746,4.11569,4.7853,28.4302,65.0738,30/08/15,banana,0.58,1,8:35:36,30/08/15 8:35,1440923736,2
7421,519964,55,8.395965,12.1011,8.46913,8.39974,9.7978,10.3795,16.4912,4.14843,4.74598,28.2313,65.687,30/08/15,banana,0.58,1,8:23:45,30/08/15 8:23,1440923025,2
7422,518884,55,8.093328,12.2569,8.78343,8.95064,9.98856,10.606,16.9967,4.56236,4.8485,27.9843,64.4065,30/08/15,banana,0.58,1,8:05:35,30/08/15 8:05,1440921935,2
7423,523916,55,9.503378,12.4208,9.92113,10.0552,11.1777,11.6839,17.1992,4.99894,5.39958,28.0863,65.1068,30/08/15,banana,0.58,1,9:30:12,30/08/15 9:30,1440927012,2
7424,521479,55,8.821462,12.3175,9.48675,9.6645,10.7478,10.9391,16.9858,4.36962,4.8504,28.0089,65.9081,30/08/15,banana,0.58,1,8:49:17,30/08/15 8:49,1440924557,2
7425,516137,55,7.322686,11.4486,6.75873,6.88948,7.67476,25.458,15.2494,4.69226,5.0744,28.3937,61.9363,30/08/15,banana,0.58,1,7:19:21,30/08/15 7:19,1440919161,2
7426,520570,55,8.566441,12.0271,8.65417,8.20478,9.85932,10.4058,16.5252,4.13149,4.78709,28.2811,64.9911,30/08/15,banana,0.58,1,8:33:59,30/08/15 8:33,1440923639,2
7427,523660,55,9.431826,12.4395,9.87954,10.0366,11.1523,11.6891,17.2237,4.97347,5.3477,28.0424,65.2677,30/08/15,banana,0.58,1,9:25:54,30/08/15 9:25,1440926754,2
7428,519077,55,8.147948,11.9038,8.16572,7.76688,9.29806,10.4618,16.3194,4.38401,4.80864,28.2104,67.0379,30/08/15,banana,0.58,1,8:08:52,30/08/15 8:08,1440922132,2
7429,517616,55,7.737879,11.8912,7.65014,7.80744,8.74069,10.2824,16.602,4.24502,4.54493,28.0891,64.0603,30/08/15,banana,0.58,1,7:44:16,30/08/15 7:44,1440920656,2
7430,520053,55,8.421796,12.0482,8.65055,8.31606,9.88061,10.3779,16.467,4.13354,4.78163,28.1903,64.991,30/08/15,banana,0.58,1,8:25:18,30/08/15 8:25,1440923118,2
2651,589758,62,20.730845,12.6673,10.5085,10.628,11.8695,10.5879,17.3391,5.84803,6.27589,27.0324,58.4354,31/08/15,banana,0.57,1,20:43:51,31/08/15 20:43,1441053831,1
2652,586406,62,19.792619,12.9365,10.6887,10.8184,12.066,16.6522,17.792,5.81962,6.20251,27.3275,55.7245,31/08/15,banana,0.57,1,19:47:33,31/08/15 19:47,1441050453,1
2653,590273,62,20.875492,11.2591,8.09386,6.97229,8.63421,13.1173,14.7193,4.56946,5.3728,27.3213,61.2591,31/08/15,banana,0.57,1,20:52:31,31/08/15 20:52,1441054351,1
2654,594221,62,21.982395,12.3422,9.5972,9.7588,10.8559,10.2546,18.1204,4.36595,4.81742,27.4537,60.3176,31/08/15,banana,0.57,1,21:58:56,31/08/15 21:58,1441058336,1
2655,587615,62,20.130879,13.0337,10.9659,11.0826,12.3633,13.248,17.8984,5.93711,6.33018,27.139,56.4243,31/08/15,banana,0.57,1,20:07:51,31/08/15 20:07,1441051671,1
2656,594468,62,22.051517,12.3862,9.72507,9.86031,10.9822,10.4645,18.2499,4.51312,4.95217,27.5299,60.1697,31/08/15,banana,0.57,1,22:03:05,31/08/15 22:03,1441058585,1
2657,592285,62,21.439286,11.7509,8.77919,8.29027,9.55085,9.2323,15.9876,4.08517,4.71078,27.5066,63.5748,31/08/15,banana,0.57,1,21:26:21,31/08/15 21:26,1441056381,1
2658,593830,62,21.872951,12.2673,9.46295,9.62023,10.6861,15.9247,17.9399,4.28628,4.75535,27.4829,60.4677,31/08/15,banana,0.57,1,21:52:22,31/08/15 21:52,1441057942,1
2659,587893,62,20.208592,13.065,10.9875,11.1037,12.3848,13.0036,17.9228,5.9616,6.3588,26.9784,57.0424,31/08/15,banana,0.57,1,20:12:30,31/08/15 20:12,1441051950,1
2660,594201,62,21.976797,12.3417,9.595,9.75628,10.8524,10.2513,18.1191,4.36378,4.8155,27.4499,60.3928,31/08/15,banana,0.57,1,21:58:36,31/08/15 21:58,1441058316,1
2661,594039,62,21.931453,12.3134,9.5628,9.72565,10.8102,10.2442,18.0708,4.33706,4.79371,27.4733,60.0955,31/08/15,banana,0.57,1,21:55:53,31/08/15 21:55,1441058153,1
2662,589534,62,20.668259,12.6669,10.5011,10.635,11.8673,10.0595,17.3508,5.84194,6.26751,27.0806,58.5256,31/08/15,banana,0.57,1,20:40:05,31/08/15 20:40,1441053605,1
2663,592389,62,21.468366,11.6154,8.41261,8.47504,9.30274,9.29553,15.9983,4.0891,4.67879,27.351,62.0641,31/08/15,banana,0.57,1,21:28:06,31/08/15 21:28,1441056486,1
2664,593966,62,21.911019,12.3065,9.53069,9.69207,10.7729,10.251,18.0481,4.32366,4.78423,27.4871,60.2604,31/08/15,banana,0.57,1,21:54:39,31/08/15 21:54,1441058079,1
2665,591058,62,21.095912,10.3346,8.77785,6.29116,9.57506,10.0406,17.6784,4.67667,5.4703,27.7649,60.3726,31/08/15,banana,0.57,1,21:05:45,31/08/15 21:05,1441055145,1
2666,587809,62,20.185082,13.0874,10.9998,11.1222,12.4023,13.0728,17.9531,5.95567,6.35213,26.9804,56.9183,31/08/15,banana,0.57,1,20:11:06,31/08/15 20:11,1441051866,1
2667,586826,62,19.91014,13.0045,10.8734,11.012,12.2772,14.968,17.8633,5.84427,6.22972,27.2487,55.8609,31/08/15,banana,0.57,1,19:54:36,31/08/15 19:54,1441050876,1
2668,590314,62,20.886947,11.2577,8.12692,6.96089,8.591,13.047,14.6999,4.55453,5.35802,27.3203,61.7943,31/08/15,banana,0.57,1,20:53:13,31/08/15 20:53,1441054393,1
2669,594445,62,22.045087,12.3927,9.73464,9.87568,10.9964,10.4427,18.2594,4.49831,4.93418,27.4138,60.2969,31/08/15,banana,0.57,1,22:02:42,31/08/15 22:02,1441058562,1
2670,588856,62,20.478657,12.5708,10.3042,10.4314,11.6545,7.04083,17.2303,5.8524,6.29112,27.2553,58.1937,31/08/15,banana,0.57,1,20:28:43,31/08/15 20:28,1441052923,1
2671,590440,62,20.92217,11.2653,8.16616,6.93048,8.69274,12.8388,14.8231,4.51821,5.31961,27.2731,61.839,31/08/15,banana,0.57,1,20:55:19,31/08/15 20:55,1441054519,1
2672,588384,62,20.346007,12.8415,10.8711,10.9873,12.2587,12.6427,17.6263,5.9622,6.38301,27.1456,56.7529,31/08/15,banana,0.57,1,20:20:45,31/08/15 20:20,1441052445,1
2673,588602,62,20.406992,12.7366,10.7285,10.8454,12.1055,12.4603,17.4726,5.94557,6.36674,27.1562,57.0401,31/08/15,banana,0.57,1,20:24:25,31/08/15 20:24,1441052665,1
2674,589516,62,20.663224,12.6684,10.4879,10.6299,11.8615,9.94118,17.353,5.84206,6.26852,27.0301,58.6345,31/08/15,banana,0.57,1,20:39:47,31/08/15 20:39,1441053587,1
2675,586933,62,19.940088,13.0034,10.9111,11.0333,12.309,14.5695,17.8686,5.86222,6.24909,27.2465,55.8511,31/08/15,banana,0.57,1,19:56:24,31/08/15 19:56,1441050984,1
2676,591021,62,21.08555,10.3556,8.75495,6.27647,9.54851,10.0636,17.6769,4.68295,5.47328,27.7676,60.6104,31/08/15,banana,0.57,1,21:05:07,31/08/15 21:05,1441055107,1
2677,594159,62,21.965042,12.3348,9.58983,9.75582,10.8487,10.2495,18.1131,4.3576,4.80992,27.4457,60.2694,31/08/15,banana,0.57,1,21:57:54,31/08/15 21:57,1441058274,1
2678,592428,62,21.47928,11.5559,8.3441,8.50612,9.28767,9.32306,15.94,4.09222,4.6652,27.3413,62.3266,31/08/15,banana,0.57,1,21:28:45,31/08/15 21:28,1441056525,1
2679,588845,62,20.475578,12.5713,10.3065,10.4322,11.6554,7.01978,17.2309,5.85335,6.29087,27.2459,58.1952,31/08/15,banana,0.57,1,20:28:32,31/08/15 20:28,1441052912,1
2680,591947,62,21.344692,11.3474,8.18986,8.29839,9.14489,9.31732,16.2692,4.224,4.80364,27.437,61.4402,31/08/15,banana,0.57,1,21:20:40,31/08/15 21:20,1441056040,1
2681,594032,62,21.929489,12.3132,9.55955,9.7215,10.8063,10.2445,18.07,4.33642,4.79338,27.4767,60.1118,31/08/15,banana,0.57,1,21:55:46,31/08/15 21:55,1441058146,1
2682,588244,62,20.306803,13.0672,10.988,11.1111,12.3993,12.7999,17.9434,5.98187,6.38371,27,56.9175,31/08/15,banana,0.57,1,20:18:24,31/08/15 20:18,1441052304,1
2683,588932,62,20.499915,12.5705,10.301,10.4285,11.6523,7.19385,17.2312,5.85015,6.28973,27.2604,58.1408,31/08/15,banana,0.57,1,20:29:59,31/08/15 20:29,1441052999,1
2684,590715,62,20.999944,9.98296,8.9148,6.59933,10.1325,10.3273,17.3771,4.7401,5.50191,27.7602,62.2634,31/08/15,banana,0.57,1,20:59:59,31/08/15 20:59,1441054799,1
2685,591108,62,21.109912,10.2683,8.77863,6.15389,9.60433,10.0038,17.6099,4.66327,5.46339,27.7745,60.1921,31/08/15,banana,0.57,1,21:06:35,31/08/15 21:06,1441055195,1
2686,594436,62,22.042568,12.3923,9.73424,9.87717,10.9955,10.4394,18.2608,4.4956,4.93202,27.4092,60.2825,31/08/15,banana,0.57,1,22:02:33,31/08/15 22:02,1441058553,1
2687,594683,62,22.11167,12.3766,9.72852,9.8548,10.9809,10.6603,18.2651,4.63002,5.06869,27.4689,60.0172,31/08/15,banana,0.57,1,22:06:42,31/08/15 22:06,1441058802,1
2688,587166,62,20.005321,13.0076,10.9435,11.0711,12.3517,13.9378,17.8459,5.87078,6.26533,27.1676,56.1085,31/08/15,banana,0.57,1,20:00:19,31/08/15 20:00,1441051219,1
2689,593851,62,21.878833,12.3059,9.50215,9.65509,10.7453,12.3229,18.0368,4.30334,4.76796,27.4928,60.5754,31/08/15,banana,0.57,1,21:52:43,31/08/15 21:52,1441057963,1
2690,593627,62,21.815467,11.737,8.63462,8.75567,9.51733,26.4441,16.4662,4.06567,4.59717,27.2595,61.7681,31/08/15,banana,0.57,1,21:48:55,31/08/15 21:48,1441057735,1
2691,592862,62,21.601371,11.7177,8.48829,8.76362,9.41797,30.3274,16.0963,4.09427,4.56541,27.281,62.3677,31/08/15,banana,0.57,1,21:36:04,31/08/15 21:36,1441056964,1
2692,592491,62,21.496902,11.5793,8.38891,8.55802,9.30721,9.36611,15.9902,4.09943,4.65858,27.267,62.7549,31/08/15,banana,0.57,1,21:29:48,31/08/15 21:29,1441056588,1
2693,594098,62,21.947962,12.3255,9.57725,9.74418,10.8312,10.2462,18.0929,4.34848,4.80179,27.4419,60.1538,31/08/15,banana,0.57,1,21:56:52,31/08/15 21:56,1441058212,1
2694,593583,62,21.803143,11.6872,8.55171,8.71208,9.40142,26.7833,16.3493,4.07137,4.59848,27.2563,61.6982,31/08/15,banana,0.57,1,21:48:11,31/08/15 21:48,1441057691,1
2695,588420,62,20.356083,12.8102,10.8467,10.9682,12.2355,12.6225,17.5851,5.96303,6.38328,27.1212,56.8706,31/08/15,banana,0.57,1,20:21:21,31/08/15 20:21,1441052481,1
2696,589437,62,20.641171,12.6962,10.473,10.6081,11.8404,9.62219,17.3872,5.84893,6.27179,27.1133,58.4293,31/08/15,banana,0.57,1,20:38:28,31/08/15 20:38,1441053508,1
2697,590593,62,20.964956,10.9718,8.48066,5.81544,9.58383,11.5783,15.7264,4.35143,5.12913,27.4351,59.8509,31/08/15,banana,0.57,1,20:57:53,31/08/15 20:57,1441054673,1
2698,595130,62,22.237441,12.3767,9.74067,9.85882,10.9871,10.9229,18.2713,4.82182,5.24662,27.4669,60.0837,31/08/15,banana,0.57,1,22:14:14,31/08/15 22:14,1441059254,1
2699,591345,62,21.176224,10.4834,8.59209,6.74941,9.46987,9.49469,17.35,4.48674,5.34129,27.7141,61.2322,31/08/15,banana,0.57,1,21:10:34,31/08/15 21:10,1441055434,1
2700,589413,62,20.634465,12.7051,10.4666,10.6024,11.8357,9.52313,17.3995,5.84939,6.27214,27.1275,58.4035,31/08/15,banana,0.57,1,20:38:04,31/08/15 20:38,1441053484,1
2701,586701,62,19.875158,12.9795,10.8289,10.9657,12.223,15.5291,17.8164,5.84031,6.22109,27.3288,55.7322,31/08/15,banana,0.57,1,19:52:30,31/08/15 19:52,1441050750,1
2702,586461,62,19.808008,12.9358,10.6947,10.8239,12.0736,16.6062,17.7914,5.8202,6.20365,27.3572,55.7175,31/08/15,banana,0.57,1,19:48:28,31/08/15 19:48,1441050508,1
2703,587331,62,20.051449,13.0206,10.9969,11.1111,12.4005,13.6315,17.8649,5.89627,6.29022,27.1577,56.2407,31/08/15,banana,0.57,1,20:03:05,31/08/15 20:03,1441051385,1
2704,594210,62,21.979317,12.3423,9.59623,9.75756,10.8549,10.2535,18.12,4.36417,4.8157,27.45,60.3578,31/08/15,banana,0.57,1,21:58:45,31/08/15 21:58,1441058325,1
2705,586449,62,19.80466,12.936,10.6921,10.823,12.0693,16.6149,17.7905,5.82084,6.20302,27.3533,55.7364,31/08/15,banana,0.57,1,19:48:16,31/08/15 19:48,1441050496,1
3184,580331,61,9.143471,12.6278,8.01534,8.89406,8.94507,9.96808,17.0035,3.71177,4.11009,27.0638,57.7799,31/08/15,wine,1.02,2,9:08:36,31/08/15 9:08,1441012116,2
3185,582157,61,9.653986,12.5722,7.78215,9.79223,9.3724,10.506,17.4665,4.0253,4.24988,27.2967,56.6975,31/08/15,wine,1.02,2,9:39:14,31/08/15 9:39,1441013954,2
3186,582176,61,9.659304,12.5527,7.74174,9.76072,9.54569,10.4643,17.4889,4.01017,4.25584,27.2825,56.7301,31/08/15,wine,1.02,2,9:39:33,31/08/15 9:39,1441013973,2
3187,582082,61,9.633061,12.6105,7.92613,9.7983,9.14552,10.5409,17.5145,4.0265,4.20451,27.3171,56.7375,31/08/15,wine,1.02,2,9:37:59,31/08/15 9:37,1441013879,2
3188,578642,61,8.670684,13.02,10.6131,10.7454,11.981,13.5168,17.9684,4.4974,4.74346,27.0891,57.8758,31/08/15,wine,1.02,2,8:40:14,31/08/15 8:40,1441010414,2
3189,581163,61,9.376093,11.5928,6.12617,8.0676,6.91317,9.83431,16.0551,3.67125,4.06428,27.2497,57.9811,31/08/15,wine,1.02,2,9:22:33,31/08/15 9:22,1441012953,2
3190,583162,61,9.934603,12.6394,8.65147,9.12869,9.89463,9.57324,17.3408,3.79471,4.17751,27.4335,56.1507,31/08/15,wine,1.02,2,9:56:04,31/08/15 9:56,1441014964,2
3191,577727,61,8.375435,12.9584,10.4348,10.5692,11.7836,14.7631,17.8497,4.33047,4.57923,27.0975,58.5789,31/08/15,wine,1.02,2,8:22:31,31/08/15 8:22,1441009351,2
3192,585179,61,10.498893,12.9798,10.6536,10.8012,12.0317,20.3661,17.8387,4.62867,4.94579,27.3883,56.7598,31/08/15,wine,1.02,2,10:29:56,31/08/15 10:29,1441016996,2
3193,575811,61,7.839247,13.019,10.6573,10.8036,12.0374,6.78693,17.9171,4.065,4.31616,27.266,57.9571,31/08/15,wine,1.02,2,7:50:21,31/08/15 7:50,1441007421,2
3194,579571,61,8.931067,11.8995,5.03115,7.23669,5.2928,10.3324,16.8779,3.82775,4.15105,27.2471,58.2641,31/08/15,wine,1.02,2,8:55:51,31/08/15 8:55,1441011351,2
3195,577312,61,8.259473,12.9175,10.5397,10.663,11.8978,15.8172,17.7345,4.26413,4.5214,27.2231,58.3786,31/08/15,wine,1.02,2,8:15:34,31/08/15 8:15,1441008934,2
3196,584488,61,10.305698,13.0156,10.5775,10.7182,11.9354,25.3373,17.8882,4.50985,4.82505,27.3833,56.5692,31/08/15,wine,1.02,2,10:18:20,31/08/15 10:18,1441016300,2
3197,581740,61,9.53747,11.9508,6.8241,7.42938,7.39226,10.1214,16.2774,3.90489,4.06007,27.3244,56.787,31/08/15,wine,1.02,2,9:32:14,31/08/15 9:32,1441013534,2
3198,586011,61,10.732126,13.0032,10.7189,10.8472,12.093,9.71086,17.8823,4.73231,5.06571,27.7056,55.5574,31/08/15,wine,1.02,2,10:43:55,31/08/15 10:43,1441017835,2
3199,577706,61,8.369571,12.954,10.4306,10.5653,11.778,14.7762,17.8439,4.32901,4.57819,27.099,58.5544,31/08/15,wine,1.02,2,8:22:10,31/08/15 8:22,1441009330,2
3200,580194,61,9.105219,12.6639,8.48491,9.82716,9.1056,10.0489,17.1137,3.79634,4.12047,27.2025,57.4803,31/08/15,wine,1.02,2,9:06:18,31/08/15 9:06,1441011978,2
3201,576710,61,8.091232,12.8843,10.4708,10.6062,11.8127,17.5702,17.7173,4.22128,4.46574,27.1695,58.6697,31/08/15,wine,1.02,2,8:05:28,31/08/15 8:05,1441008328,2
3202,581463,61,9.46002,12.5538,7.64604,8.61218,8.8067,10.0946,17.3182,3.8456,4.17322,27.2915,57.1293,31/08/15,wine,1.02,2,9:27:36,31/08/15 9:27,1441013256,2
3203,580533,61,9.199946,12.5806,8.70125,9.59032,9.50635,10.1811,17.1923,3.72945,4.10523,27.1807,57.5013,31/08/15,wine,1.02,2,9:11:59,31/08/15 9:11,1441012319,2
